Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend,30 Day STD,Middle_band,Upper_band,Lower_band
2018-05-14,RBLBANK,EQ,518.4,519.85,519.85,511.3,514.3,515.45,515.11,268295,138201685.7,6471,116469,43.41,5,2018,516.9600871778232,-0.5690586419752952,Slight negative,8.199584392549774,517.3349999999998,533.7341687850993,500.93583121490025
2018-05-15,RBLBANK,EQ,515.45,511.35,519.65,511.0,511.75,512.65,516.92,1162430,600885105.1,12882,932984,80.26,5,2018,516.9445188493972,-0.5432146667960214,Slight negative,8.095568557129102,517.4674999999997,533.658637114258,501.27636288574155
2018-05-16,RBLBANK,EQ,512.65,510.0,518.3,507.1,513.55,513.8,513.82,370021,190124811.8,8064,136847,36.98,5,2018,516.9409074906032,0.2243245879254729,Slight or no change,8.063571430237705,517.5249999999997,533.6521428604751,501.3978571395243
2018-05-17,RBLBANK,EQ,513.8,513.0,516.4,509.1,512.05,513.55,511.94,402958,206292088.85,5660,234605,58.22,5,2018,516.9366718123919,-0.04865706500584155,Slight or no change,7.929674447423715,517.6999999999997,533.5593488948472,501.8406511051523
2018-05-18,RBLBANK,EQ,513.55,511.1,513.4,502.15,507.0,508.5,507.19,410019,207957031.85,9595,145846,35.57,5,2018,516.9259622746097,-0.9833511829422604,Slight negative,7.953506343614373,517.6799999999997,533.5870126872285,501.77298731277097
2018-05-21,RBLBANK,EQ,508.5,505.55,508.9,493.6,497.75,498.2,498.63,869992,433806512.8,9769,606948,69.76,5,2018,516.8756600942614,-2.0255653883972435,Negative,8.79737513185302,517.2224999999997,534.8172502637058,499.6277497362937
2018-05-22,RBLBANK,EQ,498.2,497.75,505.9,495.0,500.0,500.95,499.74,446437,223101588.55,8705,223502,50.06,5,2018,516.8537377600817,0.5519871537535082,Slight positive,8.93525652740569,517.1474999999998,535.0180130548111,499.2769869451884
2018-05-23,RBLBANK,EQ,500.95,498.0,503.8,495.6,498.5,499.45,498.88,352703,175957426.8,6331,190463,54.0,5,2018,516.8348313616298,-0.2994310809461997,Slight or no change,9.712916996400587,516.5374999999998,535.9633339928009,497.1116660071986
2018-05-24,RBLBANK,EQ,499.45,503.5,503.5,492.3,495.0,495.45,496.19,268491,133222582.1,6692,119108,44.36,5,2018,516.8171614781131,-0.8008809690659757,Slight negative,10.719987480355005,515.2549999999999,536.6949749607099,493.8150250392899
2018-05-25,RBLBANK,EQ,495.45,495.45,516.5,493.9,515.2,515.05,507.31,791707,401639860.25,10981,424289,53.59,5,2018,516.8128662920398,3.955999596326576,Among top gainers,10.652706599487177,514.9899999999998,536.2954131989742,493.68458680102543
2018-05-28,RBLBANK,EQ,515.05,515.9,525.0,513.9,522.25,521.9,520.74,564563,293989181.75,7570,216196,38.29,5,2018,516.8216681579999,1.3299679642753135,Positive,9.397626730080097,514.2024999999998,532.99775346016,495.40724653983955
2018-05-29,RBLBANK,EQ,521.9,525.0,528.85,521.6,528.0,527.45,525.54,912425,479518690.8,13324,423987,46.47,5,2018,516.851305464912,1.0634221115156215,Positive,9.13572333148805,514.0474999999999,532.318946662976,495.7760533370238
2018-05-30,RBLBANK,EQ,527.45,524.15,525.2,515.25,518.3,521.8,519.47,727084,377701586.95,11212,346507,47.66,5,2018,516.8622775134763,-1.0711915821405071,Negative,9.25305639405706,514.2199999999998,532.7261127881139,495.71388721188566
2018-05-31,RBLBANK,EQ,521.8,518.65,521.1,508.85,511.8,515.9,513.95,1105731,568286224.3,34726,665229,60.16,5,2018,516.8590438083319,-1.1307014181678787,Negative,9.143402496365766,513.9874999999998,532.2743049927313,495.70069500726834
2018-06-01,RBLBANK,EQ,515.9,514.65,514.95,506.1,506.6,507.55,509.2,727533,370460914.35,13652,428103,58.84,6,2018,516.8385062330321,-1.6185307230083268,Negative,8.960834004301914,513.1874999999998,531.1091680086035,495.26583199139594
2018-06-04,RBLBANK,EQ,507.55,507.0,513.75,502.0,507.05,507.7,508.23,467987,237843830.85,16577,162734,34.77,6,2018,516.8255557934124,0.029553738547916094,Slight or no change,8.651256373621575,512.3649999999999,529.667512747243,495.06248725275674
2018-06-05,RBLBANK,EQ,507.7,510.0,519.0,508.5,512.95,513.4,512.53,1525303,781757337.7,28807,891125,58.42,6,2018,516.8098064893693,1.1227102619657314,Positive,8.508269584105355,512.0774999999999,529.0940391682105,495.06096083178915
2018-06-06,RBLBANK,EQ,513.4,511.9,521.2,509.45,519.7,519.05,515.49,951886,490684130.2,15571,735132,77.23,6,2018,516.8162156385862,1.1005064277366472,Positive,8.627137416317343,512.2749999999999,529.5292748326345,495.0207251673652
2018-06-07,RBLBANK,EQ,519.05,521.0,530.5,518.45,527.0,526.3,525.45,1028703,540531118.0,14076,534937,52.0,6,2018,516.8454477967047,1.3967825835661252,Positive,9.058356130639602,512.6249999999998,530.741712261279,494.5082877387206
2018-06-08,RBLBANK,EQ,526.3,527.3,536.3,521.5,535.0,532.8,530.06,1497960,794014930.05,17137,895141,59.76,6,2018,516.9167378799461,1.2350370511115427,Positive,10.058603282763555,513.3449999999998,533.4622065655269,493.2277934344727
2018-06-11,RBLBANK,EQ,532.8,536.05,548.9,533.15,541.25,541.3,541.61,2707805,1466564431.7,35353,1343131,49.6,6,2018,517.1121086913166,1.595345345345356,Positive,11.845439662144013,514.6374999999997,538.3283793242878,490.9466206757117
2018-06-12,RBLBANK,EQ,541.3,542.85,549.0,535.9,548.45,548.15,544.81,1375950,749624903.85,24156,684240,49.73,6,2018,517.237966658435,1.2654720118233875,Positive,13.996426940661769,516.4124999999997,544.4053538813232,488.41964611867616
2018-06-13,RBLBANK,EQ,548.15,549.95,570.0,549.9,557.35,557.65,563.18,3879174,2184691072.1,61526,1294659,33.37,6,2018,517.6947382572343,1.7331022530329363,Positive,16.73267289183892,518.6049999999998,552.0703457836777,485.13965421632196
2018-06-14,RBLBANK,EQ,557.65,556.95,564.4,553.25,558.25,558.8,558.68,1325183,740356619.3,17428,501390,37.84,6,2018,517.8528443930254,0.20622254102034,Slight or no change,18.928357138097976,520.8674999999997,558.7242142761957,483.0107857238038
2018-06-15,RBLBANK,EQ,558.8,558.7,564.95,557.8,559.25,559.75,561.02,1233383,691956018.55,13670,608597,49.34,6,2018,518.0022978568192,0.17000715819615042,Slight or no change,20.564323987251456,523.4299999999997,564.5586479745026,482.30135202549684
2018-06-18,RBLBANK,EQ,559.75,560.0,561.6,549.5,550.45,551.6,553.81,671194,371711354.15,13000,260910,38.87,6,2018,518.0673915466812,-1.4560071460473334,Negative,20.582766168761342,526.0999999999997,567.2655323375224,484.934467662477
2018-06-19,RBLBANK,EQ,551.6,549.0,550.45,540.1,540.2,542.05,544.19,547022,297682013.65,8933,169153,30.92,6,2018,518.1052007253336,-1.73132704858594,Negative,19.98259044900439,528.1549999999996,568.1201808980084,488.18981910199085
2018-06-20,RBLBANK,EQ,542.05,540.1,549.8,540.1,543.1,544.45,546.0,627524,342628400.75,10146,279180,44.49,6,2018,518.1527601443656,0.4427635826953491,Slight or no change,19.09405322138443,530.4049999999996,568.5931064427685,492.2168935572308
2018-06-21,RBLBANK,EQ,544.45,543.0,554.35,537.1,537.75,538.95,547.34,1155509,632455511.45,18419,326892,28.29,6,2018,518.2216648783492,-1.0101937735329192,Negative,17.29561398614984,532.5799999999997,567.1712279722993,497.9887720277
2018-06-22,RBLBANK,EQ,538.95,540.15,555.4,534.15,553.8,554.0,547.11,1018849,557425949.65,16427,413495,40.58,6,2018,518.3258805694361,2.792466833658036,Positive,17.41035290158992,534.5274999999997,569.3482058031796,499.7067941968198
2018-06-25,RBLBANK,EQ,554.0,552.85,567.0,551.4,557.25,558.85,561.65,1858906,1044052496.55,36446,664843,35.77,6,2018,518.5401065998933,0.8754512635379186,Slight positive,17.95191310725771,536.3749999999998,572.2788262145152,500.4711737854843
2018-06-26,RBLBANK,EQ,558.85,557.1,564.75,555.05,559.9,559.6,559.81,1133449,634519043.5,25896,486798,42.95,6,2018,518.6720304774453,0.1342041692761864,Slight or no change,18.540448491424417,537.9824999999997,575.0633969828485,500.9016030171509
2018-06-27,RBLBANK,EQ,559.6,560.0,571.8,539.1,543.5,544.3,560.25,5286321,2961647582.5,44714,2793111,52.84,6,2018,519.0503961315965,-2.73409578270194,Negative,18.186086895727488,539.1074999999997,575.4796737914547,502.73532620854473
2018-06-28,RBLBANK,EQ,544.3,547.95,549.9,537.3,541.1,542.15,543.52,1702139,925147825.9,21124,476609,28.0,6,2018,519.1596870016266,-0.3950027558331737,Slight or no change,17.351106441286255,540.4199999999997,575.1222128825723,505.71778711742724
2018-06-29,RBLBANK,EQ,542.15,542.65,554.9,542.65,553.0,552.05,550.26,1217218,669790087.3,21370,632280,51.94,6,2018,519.2705926822139,1.826062897722025,Positive,15.687682898912914,542.6449999999998,574.0203657978255,511.2696342021739
2018-07-02,RBLBANK,EQ,552.05,555.7,556.0,546.0,550.05,550.65,550.56,727363,400458211.6,17482,380697,52.34,7,2018,519.3336941048606,-0.2536002173716079,Slight or no change,13.42945775250502,544.7924999999997,571.6514155050097,517.9335844949896
2018-07-03,RBLBANK,EQ,550.65,549.4,567.85,548.75,565.4,564.95,560.95,1215241,681693722.15,29346,434332,35.74,7,2018,519.4864398297287,2.596930899845651,Positive,11.953026483082139,547.3699999999997,571.2760529661639,523.4639470338354
2018-07-04,RBLBANK,EQ,564.95,566.35,576.0,563.25,571.4,570.25,571.19,2266725,1294720926.1,50265,897210,39.58,7,2018,519.8015289309313,0.93813611824054,Slight positive,11.014397276674716,549.9299999999997,571.9587945533492,527.9012054466502
2018-07-05,RBLBANK,EQ,570.25,572.9,574.5,561.0,565.0,564.45,567.81,1172941,666008287.9,48011,515555,43.95,7,2018,519.9444751157943,-1.0170977641385304,Negative,9.959667017790311,551.8374999999999,571.7568340355805,531.9181659644192
2018-07-06,RBLBANK,EQ,564.45,562.0,568.8,560.95,562.75,563.05,565.05,699437,395219388.75,22188,363703,52.0,7,2018,520.0266129052384,-0.2480290548321551,Slight or no change,9.18306507711462,553.3499999999998,571.7161301542291,534.9838698457705
2018-07-09,RBLBANK,EQ,563.05,567.8,581.8,565.55,580.15,579.2,573.6,1730058,992368676.4,28472,767701,44.37,7,2018,520.3042045722067,2.8683065447118627,Positive,10.395962019735535,555.2449999999999,576.0369240394709,534.4530759605288
2018-07-10,RBLBANK,EQ,579.2,584.95,590.5,575.25,579.8,579.9,583.36,3476982,2028323764.2,48367,1678724,48.28,7,2018,520.8608287005499,0.12085635359115887,Slight or no change,11.608915301339627,556.8324999999999,580.0503306026791,533.6146693973207
2018-07-11,RBLBANK,EQ,579.9,580.75,585.7,575.5,578.5,579.45,580.56,871161,505757609.45,22623,242628,27.85,7,2018,520.997615636415,-0.07759958613552387,Slight or no change,12.665104099141772,557.9224999999999,583.2527081982835,532.5922918017163
2018-07-12,RBLBANK,EQ,579.45,583.0,588.85,572.6,576.55,575.7,582.11,1205975,702006463.2,21259,333712,27.67,7,2018,521.1738424708059,-0.6471654154801998,Slight negative,13.275782016811156,558.7675,585.3190640336223,532.2159359663777
2018-07-13,RBLBANK,EQ,575.7,577.85,579.35,566.3,571.8,570.6,571.75,558514,319333036.2,9907,171008,30.62,7,2018,521.2474752033277,-0.8858780614903639,Slight negative,13.537157440871358,559.3100000000001,586.3843148817427,532.2356851182574
2018-07-16,RBLBANK,EQ,570.6,571.5,572.25,548.5,553.0,550.2,558.29,1039749,580476745.0,24479,577015,55.5,7,2018,521.3275493214102,-3.575184016824396,Among top losers,13.582666973214597,559.24,586.4053339464292,532.0746660535708
2018-07-17,RBLBANK,EQ,550.2,553.5,565.9,551.05,565.35,562.1,556.81,4327245,2409448250.8,34057,3010961,69.58,7,2018,521.791514277113,2.1628498727735312,Positive,12.97339661525973,560.2425000000001,586.1892932305195,534.2957067694806
2018-07-18,RBLBANK,EQ,562.1,567.8,569.0,547.3,565.0,565.05,563.96,2676096,1509213075.7,24012,1508150,56.36,7,2018,522.0938116027443,0.5248176481053024,Slight positive,12.461229083166224,561.2725,586.1949581663325,536.3500418336675
2018-07-19,RBLBANK,EQ,565.05,567.9,568.4,547.0,555.9,557.4,557.1,7197198,4009578855.15,90973,2863227,39.78,7,2018,522.7451236445331,-1.3538624900451213,Negative,11.355602605159495,562.1949999999999,584.906205210319,539.4837947896809
2018-07-20,RBLBANK,EQ,557.4,558.0,585.0,557.0,579.0,577.8,572.86,4535513,2598201655.35,84669,1903595,41.97,7,2018,523.3777938491206,3.659849300322926,Among top gainers,11.693634120638308,563.385,586.7722682412766,539.9977317587234
2018-07-23,RBLBANK,EQ,577.8,580.8,583.7,565.75,569.5,569.8,571.33,1274978,728437375.7,21237,596159,46.76,7,2018,523.5272738020283,-1.3845621322256862,Negative,11.726423996122161,563.9324999999999,587.3853479922442,540.4796520077556
2018-07-24,RBLBANK,EQ,569.8,571.8,576.55,566.45,569.7,569.75,571.8,1395119,797729638.65,30298,791847,56.76,7,2018,523.6895645561242,-0.00877500877499715,Slight or no change,11.748668457587131,564.4399999999998,587.9373369151741,540.9426630848255
2018-07-25,RBLBANK,EQ,569.75,571.0,578.9,569.25,570.9,569.95,571.9,1545252,883724858.95,20120,945906,61.21,7,2018,523.8687696494337,0.035103115401491365,Slight or no change,10.795801754677662,565.7225,587.3141035093553,544.1308964906447
2018-07-26,RBLBANK,EQ,569.95,570.0,574.2,565.1,568.0,567.25,569.23,1915920,1090605806.75,17287,999562,52.17,7,2018,524.0761366289789,-0.4737257654180316,Slight or no change,9.261145134944723,566.9775,585.4997902698894,548.4552097301105
2018-07-27,RBLBANK,EQ,567.25,569.85,573.0,565.0,571.25,570.05,570.54,843524,481267741.4,40085,511983,60.7,7,2018,524.1726874073615,0.4936095196121482,Slight or no change,8.584004019103382,567.8774999999999,585.0455080382067,550.7094919617932
2018-07-30,RBLBANK,EQ,570.05,568.4,569.9,560.0,561.5,562.75,563.61,487148,274561210.05,14127,167654,34.42,7,2018,524.2194193475954,-1.2805894219805158,Negative,7.6852605852463,568.4825,583.8530211704925,553.1119788295074
2018-07-31,RBLBANK,EQ,562.75,562.7,574.25,560.35,573.9,572.9,570.36,1152938,657585728.1,20637,522958,45.36,7,2018,524.3585873146998,1.8036428254109227,Positive,7.69852002181574,568.8799999999999,584.2770400436314,553.4829599563684
2018-08-01,RBLBANK,EQ,572.9,574.95,575.65,565.5,566.2,568.95,570.61,643703,367306306.4,20485,304848,47.36,8,2018,524.4296467439589,-0.6894746028975218,Slight negative,7.691829226009075,568.8149999999999,584.1986584520181,553.4313415479818
2018-08-02,RBLBANK,EQ,568.95,567.9,576.5,556.1,571.05,568.7,568.4,995670,565939245.45,17672,312641,31.4,8,2018,524.5385006911682,-0.04394059231918046,Slight or no change,7.623293165305424,569.0274999999999,584.2740863306108,553.7809136693891
2018-08-03,RBLBANK,EQ,568.7,571.05,574.9,567.0,567.45,567.8,570.91,779169,444835747.95,12113,486408,62.43,8,2018,524.6215840687287,-0.15825567082822234,Slight or no change,7.500264907601074,569.265,584.2655298152022,554.2644701847978
2018-08-06,RBLBANK,EQ,567.8,571.0,572.1,563.05,566.5,565.5,566.38,860361,487287268.1,16046,471109,54.76,8,2018,524.7080879690355,-0.4050722085241154,Slight or no change,7.163180710740098,568.5799999999999,582.9063614214801,554.2536385785197
2018-08-07,RBLBANK,EQ,565.5,565.2,570.25,562.35,563.5,565.1,565.82,612134,346359958.3,15580,284263,46.44,8,2018,524.7688103023002,-0.0707338638373134,Slight or no change,6.680403391537597,567.8399999999999,581.2008067830751,554.4791932169247
2018-08-08,RBLBANK,EQ,565.1,565.0,572.4,564.0,572.4,571.55,569.86,926377,527902734.2,16241,508259,54.87,8,2018,524.8749993273906,1.1413909042647274,Positive,6.172005986283538,567.4449999999999,579.789011972567,555.1009880274329
2018-08-09,RBLBANK,EQ,571.55,574.9,582.2,561.6,566.6,567.4,573.22,2499504,1432774995.65,44020,1059458,42.39,8,2018,525.1338605660927,-0.7260957046627547,Slight negative,5.858830492242063,567.0299999999999,578.747660984484,555.3123390155157
2018-08-10,RBLBANK,EQ,567.4,569.4,575.2,566.05,566.6,568.75,571.0,984756,562299313.25,17629,354237,35.97,8,2018,525.2382134392,0.2379273880860122,Slight or no change,5.813932336251402,566.9374999999998,578.5653646725026,555.309635327497
2018-08-13,RBLBANK,EQ,568.75,560.0,568.25,560.0,562.5,562.25,562.8,456781,257077493.0,9404,185961,40.71,8,2018,525.2792428167996,-1.1428571428571457,Negative,4.453283826805578,567.5399999999997,576.4465676536109,558.6334323463885
2018-08-14,RBLBANK,EQ,562.25,562.6,565.7,560.0,564.5,564.15,563.46,548701,309169877.2,8048,257639,46.95,8,2018,525.3309353324197,0.33792796798577385,Slight or no change,4.343727328602241,567.6424999999997,576.3299546572042,558.9550453427952
2018-08-16,RBLBANK,EQ,564.15,561.0,579.8,561.0,570.15,571.25,573.25,1802923,1033525287.85,55348,934838,51.85,8,2018,525.5307123610721,1.258530532659763,Positive,4.370128114463539,567.9524999999998,576.6927562289268,559.2122437710727
2018-08-17,RBLBANK,EQ,571.25,574.7,578.8,571.3,573.4,573.45,574.09,1010312,580006801.95,50378,600316,59.42,8,2018,525.6472546885842,0.3851203501094247,Slight or no change,3.7616450768503573,568.7549999999999,576.2782901537006,561.2317098462992
2018-08-20,RBLBANK,EQ,573.45,581.0,593.0,574.0,592.95,591.3,586.23,2985648,1750283239.95,72170,1173747,39.31,8,2018,526.1157434140799,3.1127386868950997,Among top gainers,6.009650134310956,569.4299999999998,581.4493002686218,557.4106997313779
2018-08-21,RBLBANK,EQ,591.3,595.0,603.85,594.2,595.5,596.6,599.26,3884090,2327591834.8,86877,1228602,31.63,8,2018,526.7640434106995,0.8963301200744178,Slight positive,8.548197717092592,570.7699999999999,587.866395434185,553.6736045658147
2018-08-23,RBLBANK,EQ,596.6,597.9,598.5,590.5,595.0,595.1,594.63,1135035,674921105.05,26355,594447,52.37,8,2018,526.9472273498628,-0.2514247401944392,Slight or no change,10.123290953875719,572.0374999999999,592.2840819077513,551.7909180922485
2018-08-24,RBLBANK,EQ,595.1,593.7,612.8,592.7,611.2,609.7,606.0,3266786,1979674084.2,58230,1120879,34.31,8,2018,527.580796867233,2.453369181650156,Positive,13.143424411588338,574.0249999999999,600.3118488231765,547.7381511768232
2018-08-27,RBLBANK,EQ,609.7,617.9,638.7,613.15,638.5,636.8,628.47,5991583,3765556161.55,123894,2342380,39.09,8,2018,529.0932280550014,4.444808922420852,Among top gainers,19.105224381937667,577.5024999999998,615.7129487638751,539.2920512361245
2018-08-28,RBLBANK,EQ,636.8,639.95,640.45,626.15,632.55,634.35,631.6,1776671,1122143454.35,40011,581346,32.72,8,2018,529.5236678783876,-0.3847361809045102,Slight or no change,22.831829554143184,580.7175,626.3811591082863,535.0538408917137
2018-08-29,RBLBANK,EQ,634.35,631.9,651.95,630.0,638.45,639.9,644.54,3063073,1974280346.1,39603,1219074,39.8,8,2018,530.2964151677236,0.8749113265547281,Slight positive,25.941926540477844,584.5749999999999,636.4588530809556,532.6911469190443
2018-08-30,RBLBANK,EQ,639.9,640.0,642.0,623.0,626.95,626.9,627.94,1683517,1057146981.2,34295,615600,36.57,8,2018,530.6667094680248,-2.0315674324113187,Negative,27.430282439975173,587.2749999999999,642.1355648799502,532.4144351200496
2018-08-31,RBLBANK,EQ,626.9,627.0,633.7,620.5,627.2,627.25,626.22,948373,593889557.8,19828,336439,35.48,8,2018,530.8748135938516,0.05583027596107737,Slight or no change,28.458869674635018,590.1899999999998,647.1077393492699,533.2722606507298
2018-09-03,RBLBANK,EQ,627.25,630.1,643.5,622.0,624.4,623.9,633.56,1532438,970892850.6,28755,428554,27.97,9,2018,531.1975690164587,-0.5340773216420902,Slight negative,28.9377098719222,592.9499999999998,650.8254197438442,535.0745802561554
2018-09-04,RBLBANK,EQ,623.9,623.1,627.3,601.5,607.5,608.0,610.44,1608895,982139065.55,24934,597145,37.12,9,2018,531.4763182262947,-2.5484853341881664,Negative,28.491557382937607,594.9599999999998,651.9431147658751,537.9768852341246
2018-09-05,RBLBANK,EQ,608.0,605.1,610.95,586.2,594.0,593.55,595.25,1533562,912852741.8,27460,564029,36.78,9,2018,531.6903212821778,-2.376644736842115,Negative,27.642800885392134,596.3624999999998,651.6481017707841,541.0768982292155
2018-09-06,RBLBANK,EQ,593.55,598.0,600.0,578.65,591.6,591.55,588.41,1766611,1039492166.65,45182,520989,29.49,9,2018,531.9271122148074,-0.33695560609889874,Slight or no change,26.68451206618716,597.6849999999997,651.054024132374,544.3159758676254
2018-09-07,RBLBANK,EQ,591.55,593.8,611.8,588.0,611.35,609.75,602.36,1571506,946612982.3,27052,320325,20.38,9,2018,532.2000021948497,3.0766630039726235,Among top gainers,26.075562768311844,599.5949999999998,651.7461255366235,547.4438744633761
2018-09-10,RBLBANK,EQ,609.75,607.8,617.0,587.5,602.05,599.25,601.87,2369403,1426076984.7,37327,725506,30.62,9,2018,532.55262619834,-1.7220172201722006,Negative,24.954320768154755,601.1874999999998,651.0961415363092,551.2788584636903
2018-09-11,RBLBANK,EQ,599.25,605.2,611.9,597.7,602.6,602.9,604.09,1810187,1093508394.65,21837,973800,53.8,9,2018,532.8341428257636,0.6090947017104664,Slight positive,23.757629799375387,602.8949999999998,650.4102595987505,555.379740401249
2018-09-12,RBLBANK,EQ,602.9,605.7,608.0,589.8,600.0,598.45,597.95,1625231,971810581.4,34204,665736,40.96,9,2018,533.0690514896248,-0.7380991872615539,Slight negative,21.796057707276,604.7049999999998,648.2971154145519,561.1128845854478
2018-09-14,RBLBANK,EQ,598.45,604.0,612.8,598.5,612.0,611.25,607.04,1173043,712080772.75,16620,431698,36.8,9,2018,533.2705487924386,2.138858718355752,Positive,19.619409025918024,607.0599999999998,646.2988180518358,567.8211819481638
2018-09-17,RBLBANK,EQ,611.25,610.5,610.5,595.0,596.6,596.65,600.95,783421,470800199.35,21214,255583,32.62,9,2018,533.3794546293053,-2.3885480572597206,Negative,17.92859668092641,608.3299999999998,644.1871933618527,572.472806638147
2018-09-18,RBLBANK,EQ,596.65,596.9,606.9,595.05,598.0,596.2,600.95,914926,549823242.1,18070,273756,29.92,9,2018,533.5052673336547,-0.07542110114806544,Slight or no change,16.241437217644677,609.4674999999999,641.9503744352892,576.9846255647105
2018-09-19,RBLBANK,EQ,596.2,599.7,602.25,587.55,590.0,589.65,594.49,780356,463913730.25,14607,217009,27.81,9,2018,533.6010082113921,-1.0986246226098784,Negative,16.342454399184675,609.3849999999999,642.0699087983692,576.7000912016306
2018-09-21,RBLBANK,EQ,589.65,593.15,601.0,539.3,565.0,564.6,571.76,2077298,1187717962.1,36496,688337,33.14,9,2018,533.7410878547918,-4.248282879674382,Among top losers,19.008973642659562,607.7849999999999,645.802947285319,569.7670527146807
2018-09-24,RBLBANK,EQ,564.6,560.2,564.0,527.2,528.7,531.35,540.55,2440295,1319110111.05,40198,1311025,53.72,9,2018,533.7284618145585,-5.8891250442791305,Among top losers,25.48857058100977,604.5974999999999,655.5746411620194,553.6203588379803
2018-09-25,RBLBANK,EQ,531.35,528.0,537.8,509.25,527.7,521.2,521.97,2793090,1457897269.85,59511,1134848,40.63,9,2018,533.6531964663906,-1.91022866283993,Negative,31.523735731566543,600.1724999999999,663.219971463133,537.1250285368668
2018-09-26,RBLBANK,EQ,521.2,528.4,538.4,519.05,536.3,536.25,530.05,1415243,750147608.85,30515,496005,35.05,9,2018,533.6610771250987,2.8875671527244684,Positive,33.34048392601727,595.1449999999999,661.8259678520344,528.4640321479653
2018-09-27,RBLBANK,EQ,536.25,538.95,541.95,520.6,526.5,523.2,530.6,1580799,838779338.65,31066,741681,46.92,9,2018,533.6257363718064,-2.4335664335664253,Negative,35.64555362764083,589.5874999999999,660.8786072552815,518.2963927447182
2018-09-28,RBLBANK,EQ,523.2,526.9,530.6,504.35,513.0,511.9,516.39,1547374,799045196.5,27648,578466,37.38,9,2018,533.5541288312919,-2.159785932721725,Negative,37.575400950341376,583.1874999999999,658.3383019006826,508.03669809931716
2018-10-01,RBLBANK,EQ,511.9,495.0,532.9,491.0,529.8,524.9,510.84,2979461,1522017589.35,44310,1421153,47.7,10,2018,533.4995527278127,2.539558507520989,Positive,38.2462618572404,578.0874999999999,654.5800237144806,501.59497628551907
2018-10-03,RBLBANK,EQ,524.9,526.0,538.4,519.2,525.05,526.15,530.99,1524905,809708298.4,29949,610188,40.01,10,2018,533.4759073816413,0.2381405982091911,Slight or no change,38.08732789331124,573.0324999999999,649.2071557866224,496.85784421337746
2018-10-04,RBLBANK,EQ,526.15,516.4,521.15,506.0,507.0,508.85,512.25,1341158,687003246.9,53969,671835,50.09,10,2018,533.4064230268978,-3.2880357312553343,Among top losers,38.6838141046638,567.28,644.6476282093275,489.91237179067235
2018-10-05,RBLBANK,EQ,508.85,510.0,516.3,485.0,490.1,490.25,502.31,1915931,962382775.9,72564,633513,33.07,10,2018,533.2331651058042,-3.6553011693033377,Among top losers,41.048470306135194,561.3924999999999,643.4894406122703,479.29555938772955
2018-10-08,RBLBANK,EQ,490.25,490.25,503.0,483.2,498.0,495.1,496.02,1347259,668261883.05,29093,533838,39.62,10,2018,533.1258162470285,0.9892911779704194,Slight positive,42.85258206308768,556.47,642.1751641261753,470.76483587382467
2018-10-09,RBLBANK,EQ,495.1,499.0,505.0,495.1,499.7,499.75,501.09,1089914,546140554.6,22942,479826,44.02,10,2018,533.0499795024552,0.939204201171484,Slight positive,43.80322146288213,551.88,639.4864429257642,464.2735570742357
2018-10-10,RBLBANK,EQ,499.75,504.0,538.5,499.05,535.15,534.7,522.39,2063805,1078115260.55,39888,824761,39.96,10,2018,533.0570483562061,6.993496748374195,Among top gainers,41.75133932613777,548.1275,631.6301786522756,464.6248213477245
2018-10-11,RBLBANK,EQ,534.7,515.0,534.9,507.1,517.35,519.65,523.32,1544696,808371454.7,41200,572561,37.07,10,2018,533.0141957886343,-2.8146624275294685,Negative,40.39343509388863,544.1475,624.9343701877773,463.3606298122228
2018-10-12,RBLBANK,EQ,519.65,527.7,549.8,525.0,526.5,526.85,537.28,1493753,802562164.8,36834,336895,22.55,10,2018,532.9952018254413,1.3855479649764302,Positive,38.085174280814094,540.345,616.5153485616282,464.1746514383718
2018-10-15,RBLBANK,EQ,526.85,527.8,533.5,518.1,527.6,527.15,526.87,918034,483684488.25,14877,181664,19.79,10,2018,532.9841534863879,0.0569422036632794,Slight or no change,35.61701397100141,536.78,608.0140279420028,465.5459720579971
2018-10-16,RBLBANK,EQ,527.15,529.95,543.95,525.65,536.5,538.7,539.04,1348412,726844109.1,31994,449498,33.34,10,2018,532.9999782720454,2.1910272218533806,Positive,31.03274363686784,533.1525,595.2179872737357,471.08701272626433
2018-10-17,RBLBANK,EQ,538.7,542.4,551.0,532.15,535.45,537.9,545.24,1710098,932417023.55,36157,629755,36.83,10,2018,533.017123033617,-0.14850566177836422,Slight or no change,27.256694493955504,530.215,584.728388987911,475.701611012089
2018-10-19,RBLBANK,EQ,537.9,530.0,539.8,500.5,506.5,506.1,515.93,1570109,810061813.8,40474,668156,42.55,10,2018,532.9309288509922,-5.911879531511421,Among top losers,22.869461365713818,525.71,571.4489227314277,479.9710772685724
2018-10-22,RBLBANK,EQ,506.1,508.0,510.0,459.75,470.0,469.25,472.25,6442087,3042307590.95,149710,2379292,36.93,10,2018,532.1051064393816,-7.281169729302517,Bear drop,20.915661470219465,519.69,561.521322940439,477.8586770595611
